id,Degerlendirme Puani
2798,32.39537748
2799,42.93055753
2800,16.41317849
2801,13.46411654
2802,41.69570463
2803,26.79884106
2804,34.6461598
2805,42.61215275
2806,19.1317387
2807,14.24361003
2808,23.41411697
2809,47.34658624
2810,21.42153175
2811,34.60398054
2812,44.86466485
2813,28.67015601
2814,41.36153032
2815,37.37634049
2816,38.33378293
2817,43.64987192
2818,24.8916764
2819,9.964511837
2820,25.82335558
2821,41.02323772
2822,26.90483295
2823,48.30649243
2824,41.89590134
2825,25.11190772
2826,12.1679898
2827,36.2157044
2828,38.6066512
2829,52.17049577
2830,25.92932105
2831,43.43935924
2832,57.56919355
2833,34.44122912
2834,38.3725299
2835,44.31876093
2836,21.08064521
2837,52.32904209
2838,37.46483731
2839,16.47631039
2840,19.05063794
2841,22.63566595
2842,46.66449218
2843,52.31553682
2844,46.80440263
2845,41.73736782
2846,47.20082766
2847,47.6138504
2848,29.60381338
2849,34.35523518
2850,19.78302727
2851,57.86408333
2852,57.06296409
2853,20.92491134
2854,36.71933783
2855,17.94999946
2856,41.88010734
2857,51.0275937
2858,20.24113915
2859,22.60850356
2860,29.06944223
2861,43.55373105
2862,37.33487779
2863,48.13177078
2864,51.72721688
2865,45.0302074
2866,17.49982023
2867,31.99466935
2868,18.2321655
2869,49.9160729
2870,41.94625263
2871,51.36090834
2872,34.59851531
2873,24.68619311
2874,27.8725645
2875,47.70038315
2876,9.254937244
2877,26.51090716
2878,36.15182527
2879,10.3515727
2880,53.23970743
2881,46.8925501
2882,25.44216052
2883,18.82277301
2884,64.3064867
2885,9.901875316
2886,9.850132913
2887,15.82288088
2888,52.70449339
2889,12.94917451
2890,51.48523875
2891,25.61020312
2892,43.125212
2893,44.36805713
2894,14.82591216
2895,25.63419704
2896,61.07872023
2897,43.89462523
2898,20.82211934
2899,46.59838066
2900,20.74436696
2901,33.46436312
2902,16.45007723
2903,15.96988041
2904,23.19881921
2905,60.26325512
2906,13.7866001
2907,35.00287034
2908,44.8213755
2909,29.78365428
2910,23.17103452
2911,42.33979557
2912,15.45488254
2913,10.22901564
2914,42.27578453
2915,28.10904915
2916,40.52877338
2917,38.29283929
2918,20.352346
2919,14.97766331
2920,13.32885765
2921,35.53291235
2922,30.41204154
2923,42.44406634
2924,16.70883632
2925,11.57493934
2926,24.41216043
2927,32.76926055
2928,14.49692925
2929,36.42688879
2930,37.07760088
2931,59.99558546
2932,26.96773664
2933,46.43169581
2934,32.41454577
2935,22.56275706
2936,31.54748409
2937,30.31488142
2938,10.96815779
2939,29.602246
2940,42.80708837
2941,39.40785502
2942,54.09553678
2943,15.26052557
2944,15.64685842
2945,12.15680945
2946,28.70251425
2947,14.12387976
2948,18.27377669
2949,16.43469926
2950,29.1819031
2951,27.69424296
2952,28.70466253
2953,9.936646968
2954,34.37560631
2955,42.4260163
2956,32.62571976
2957,23.49039974
2958,21.45696095
2959,40.20540006
2960,9.399444792
2961,38.59912729
2962,51.59356931
2963,36.00907336
2964,13.46483217
2965,30.76098059
2966,37.44850149
2967,27.66552461
2968,36.18410858
2969,18.0080757
2970,37.96693157
2971,26.03593629
2972,25.17321
2973,35.9090216
2974,27.18418968
2975,12.22635288
2976,28.57051138
2977,20.19838955
2978,38.42659817
2979,52.72676996
2980,18.82927383
2981,47.50997821
2982,24.3093602
2983,34.78748929
2984,37.41629703
2985,50.47364391
2986,15.72556232
2987,29.72895333
2988,46.20076926
2989,53.8028461
2990,17.66646649
2991,35.71358403
2992,43.45371896
2993,32.55303041
2994,45.91188638
2995,42.23114672
2996,27.35299014
2997,23.54522101
2998,16.69947032
2999,41.22724393
3000,55.98676923
3001,34.57612723
3002,47.1224252
3003,17.428759
3004,46.82425177
3005,15.32339149
3006,32.02188562
3007,49.60323895
3008,53.23077415
3009,49.72385486
3010,31.3712055
3011,38.42746869
3012,35.26761169
3013,41.74226937
3014,18.62745629
3015,15.04778809
3016,54.92900572
3017,26.36710171
3018,39.68641841
3019,34.95800629
3020,22.49285229
3021,38.58930943
3022,44.4741069
3023,12.43004829
3024,54.28632044
3025,15.34952463
3026,24.67912147
3027,22.62818657
3028,13.38555472
3029,54.57685145
3030,15.59801751
3031,13.34743614
3032,28.48573617
3033,50.37620952
3034,31.48111229
3035,34.42045066
3036,16.0594904
3037,45.31011258
3038,46.9939511
3039,45.21409501
3040,20.82407352
3041,46.60727041
3042,31.87945323
3043,21.30526198
3044,45.79002862
3045,15.75559622
3046,33.07131591
3047,44.75610445
3048,31.37135396
3049,28.49760421
3050,38.66238321
3051,28.08115065
3052,45.85243502
3053,49.53242885
3054,9.530464
3055,26.47506123
3056,20.92584254
3057,19.18810805
3058,25.95911513
3059,49.34316578
3060,18.45240471
3061,45.84755226
3062,21.58471216
3063,42.73548622
3064,35.1861544
3065,9.798375465
3066,24.79645606
3067,45.28860262
3068,17.55639161
3069,45.13493173
3070,65.37518661
3071,48.8911582
3072,37.81647189
3073,49.48678746
3074,45.07109274
3075,22.76735319
3076,33.27510639
3077,31.45042871
3078,40.84071025
3079,59.57312557
3080,21.23839199
3081,36.95386241
3082,29.20378255
3083,36.79327137
3084,44.89090143
3085,10.99018494
3086,52.45179864
3087,23.6322659
3088,44.73158026
3089,45.34917601
3090,15.96481565
3091,39.07789262
3092,43.32037606
3093,51.43614927
3094,34.34291656
3095,37.92707461
3096,35.54088936
3097,43.74654171
3098,47.65382043
3099,33.5095452
3100,35.02787508
3101,38.3026857
3102,37.46139229
3103,43.43804934
3104,41.95138219
3105,26.99378045
3106,44.41016789
3107,12.09547573
3108,53.68392653
3109,43.67052753
3110,19.71010316
3111,50.51310034
3112,36.11069884
3113,23.97645288
3114,28.85024004
3115,53.32166688
3116,28.83786627
3117,28.4076643
3118,20.51748639
3119,40.06030711
3120,31.68042327
3121,46.29146856
3122,43.04200707
3123,32.05222532
3124,39.26407846
3125,31.45925352
3126,19.23448731
3127,42.38696079
3128,12.21601763
3129,43.78433395
3130,51.55767136
3131,27.98658966
3132,32.86629769
3133,8.958245004
3134,51.57911484
3135,41.36945424
3136,30.75581127
3137,33.45696228
3138,34.9975382
3139,30.08712086
3140,19.71830624
3141,56.29231424
3142,42.25623996
3143,37.85208978
3144,19.03218809
3145,39.8461697
3146,38.21363248
3147,24.88759015
3148,14.59728881
3149,26.20822046
3150,48.22991917
3151,44.3960411
3152,21.23792883
3153,46.18021595
3154,35.81413196
3155,38.78637218
3156,47.11617205
3157,32.83779279
3158,12.41958506
3159,57.30395879
3160,22.5732335
3161,58.18641582
3162,18.67329376
3163,27.16199554
3164,31.96418884
3165,44.62005785
3166,34.13783208
3167,62.80900207
3168,65.0864585
3169,17.64895908
3170,24.07954808
3171,21.35098543
3172,50.77566784
3173,47.8328544
3174,44.98127275
3175,36.60112176
3176,43.62577137
3177,10.96320169
3178,45.90632938
3179,13.3262948
3180,37.83703937
3181,19.41993375
3182,23.23440261
3183,58.1507086
3184,26.65282587
3185,12.78988366
3186,52.39973241
3187,50.39910415
3188,31.5332011
3189,37.67209808
3190,37.20277499
3191,63.28920503
3192,15.5536282
3193,24.75664832
3194,34.24944609
3195,16.26006541
3196,28.56522888
3197,45.74909863
3198,47.76114824
3199,43.44579762
3200,14.67765455
3201,24.595964
3202,8.693726356
3203,9.964310811
3204,19.71219839
3205,40.41943754
3206,46.05135004
3207,52.39575919
3208,16.53381283
3209,12.81783034
3210,21.59849066
3211,40.28352229
3212,48.20194401
3213,36.62148534
3214,40.04537607
3215,47.50487402
3216,59.82965967
3217,6.79872343
3218,11.29595768
3219,43.97583045
3220,37.36569417
3221,46.25714146
3222,17.16309619
3223,46.98233107
3224,48.57508955
3225,58.99364968
3226,42.30352699
3227,62.43215535
3228,44.14288974
3229,45.84227208
3230,29.32406677
3231,5.325177368
3232,19.66611167
3233,25.71121517
3234,39.39562791
3235,43.47541011
3236,20.14530131
3237,37.88293659
3238,17.11581178
3239,51.53101743
3240,25.25110802
3241,22.43478078
3242,37.04185715
3243,26.78863256
3244,29.80998853
3245,35.7035985
3246,39.68364758
3247,13.66529487
3248,15.71405392
3249,44.59081959
3250,57.26131357
3251,31.32648672
3252,42.08317738
3253,57.34030992
3254,50.76975432
3255,59.9932768
3256,14.32280764
3257,37.20627548
3258,35.52923804
3259,18.91818598
3260,8.272981698
3261,13.25727914
3262,23.12266968
3263,29.16056805
3264,28.71402757
3265,47.27384645
3266,52.48812285
3267,22.73791094
3268,32.7731393
3269,46.60807424
3270,38.51723212
3271,53.10324754
3272,34.50891855
3273,11.01449543
3274,24.58313918
3275,42.56159354
3276,33.0551396
3277,38.34102535
3278,12.96083827
3279,38.0962791
3280,43.91141306
3281,27.12990794
3282,26.66479257
3283,31.49408385
3284,25.42109787
3285,58.93768386
3286,52.91902796
3287,44.59096832
3288,29.17769224
3289,38.31645121
3290,15.04176496
3291,21.2687255
3292,38.0225846
3293,16.3287769
3294,38.15276586
3295,51.2765982
3296,36.29009586
3297,18.0149194
3298,21.71935815
3299,27.79080254
3300,42.64189993
3301,29.06098186
3302,26.20398308
3303,46.6322522
3304,30.2682538
3305,43.62402317
3306,17.18623318
3307,57.1762718
3308,33.00267121
3309,57.41392202
3310,17.22295091
3311,28.69812964
3312,38.75180541
3313,46.43179181
3314,54.77140818
3315,35.37490325
3316,40.32348612
3317,52.21607861
3318,28.80317329
3319,56.43472232
3320,21.46118577
3321,11.17065981
3322,47.38367965
3323,21.70066475
3324,29.41172303
3325,53.12974611
3326,15.08828736
3327,50.38147868
3328,16.63393717
3329,57.3809696
3330,38.87753747
3331,39.68380232
3332,35.9637294
3333,13.20452273
3334,16.68648377
3335,27.65012203
3336,26.35979048
3337,30.00455965
3338,26.29084379
3339,40.24167093
3340,36.50318182
3341,25.03459153
3342,14.49317016
3343,50.9318305
3344,20.69025271
3345,34.11730797
3346,20.29339077
3347,23.53439086
3348,41.45080667
3349,14.54024653
3350,46.01619195
3351,35.21048669
3352,23.54192376
3353,41.61116651
3354,45.57102781
3355,49.04310179
3356,44.34701805
3357,22.90945391
3358,20.40312437
3359,59.05686268
3360,39.86287139
3361,24.20459916
3362,26.63818732
3363,41.88773591
3364,37.65516331
3365,36.6561756
3366,51.6451553
3367,58.08078829
3368,18.10709174
3369,16.31974293
3370,11.52695615
3371,30.75991881
3372,20.47809622
3373,39.85776948
3374,21.49264874
3375,26.85201467
3376,13.7466334
3377,45.21632255
3378,14.75091541
3379,38.32806679
3380,41.58369326
3381,26.0914727
3382,44.3014941
3383,37.5051923
3384,18.08985639
3385,37.04588247
3386,21.24164603
3387,14.09785193
3388,38.83166553
3389,22.83824645
3390,16.49189794
3391,50.24309644
3392,11.29753437
3393,53.04995736
3394,37.35385437
3395,59.64880602
3396,50.00015821
3397,60.25811787
3398,56.3785134
3399,12.52004501
3400,38.03407138
3401,38.62200339
3402,6.536109044
3403,31.39465494
3404,30.82865633
3405,26.88393939
3406,50.25908118
3407,55.09668705
3408,27.72626158
3409,29.53369014
3410,19.0579927
3411,29.99107712
3412,42.84731714
3413,60.02618191
3414,48.17628209
3415,33.60995933
3416,24.01685258
3417,42.17497949
3418,15.04910418
3419,40.89685638
3420,14.35984212
3421,28.62969056
3422,38.3036983
3423,24.4489248
3424,10.68104087
3425,31.72663796
3426,48.67320993
3427,15.82163185
3428,36.52377064
3429,35.1704393
3430,38.06430647
3431,16.7730958
3432,41.42791769
3433,31.73355351
3434,23.58659777
3435,9.746493358
3436,12.73419116
3437,21.32797425
3438,57.02381342
3439,35.62229388
3440,29.91144576
3441,25.15957245
3442,25.40503075
3443,17.43947521
3444,15.80294073
3445,36.79389726
3446,40.00163427
3447,46.22423015
3448,33.23424911
3449,33.49732453
3450,41.73515006
3451,26.78741816
3452,29.88709554
3453,42.93707941
3454,16.11043866
3455,38.24264307
3456,23.32054089
3457,15.23734212
3458,17.29413851
3459,34.62109067
3460,24.94570451
3461,54.12363447
3462,55.28265498
3463,43.42247913
3464,33.35256095
3465,39.92912422
3466,47.88121828
3467,18.8988802
3468,12.49861735
3469,29.1582521
3470,22.42279058
3471,14.08698867
3472,35.70689347
3473,23.89171988
3474,13.50266241
3475,44.79896306
3476,9.63789771
3477,15.78326674
3478,51.82379451
3479,44.89695342
3480,38.9245231
3481,24.37609713
3482,13.29813593
3483,33.62800013
3484,24.6992598
3485,34.26746725
3486,60.48545452
3487,20.63719919
3488,21.04804698
3489,51.01981557
3490,24.130051
3491,23.12410967
3492,48.74962329
3493,39.21557438
3494,52.25335373
3495,33.1889422
3496,9.749646564
3497,27.30309305
3498,41.84962246
3499,44.55707413
3500,52.16035625
3501,10.09442536
3502,17.92816413
3503,38.17684476
3504,9.894804682
3505,50.24110725
3506,30.7735073
3507,38.77511161
3508,45.56023638
3509,24.40067938
3510,37.96943278
3511,34.73008939
3512,18.63101809
3513,38.12911979
3514,56.23461027
3515,52.73176091
3516,44.56487119
3517,49.87815762
3518,24.42794595
3519,44.94485552
3520,46.49863173
3521,16.1780653
3522,60.54779663
3523,20.04645996
3524,46.77427795
3525,16.01013041
3526,51.2364625
3527,16.6076104
3528,40.31056221
3529,52.97558556
3530,31.33831262
3531,7.273945438
3532,21.72030114
3533,52.10376014
3534,38.33015773
3535,18.61136316
3536,54.59562841
3537,31.01759901
3538,36.80004631
3539,15.15561938
3540,10.28325644
3541,46.18792726
3542,48.29191667
3543,46.19810131
3544,42.56806727
3545,26.16489045
3546,27.19582775
3547,15.12166386
3548,27.31741038
3549,39.38665391
3550,19.58047755
3551,53.14695069
3552,44.26027612
3553,36.6176097
3554,16.14150858
3555,14.70890185
3556,19.31729988
3557,34.27953623
3558,44.46330748
3559,32.22258423
3560,13.09805485
3561,52.82758231
3562,31.68446119
3563,39.29875867
3564,10.29067917
3565,12.28849763
3566,30.42516126
3567,11.12429875
3568,60.08947091
3569,46.41547612
3570,17.26476336
3571,38.59183885
3572,39.83340137
3573,38.28450384
3574,27.86756874
3575,26.28645721
3576,42.2266321
3577,41.70150615
3578,54.05265075
3579,31.94491127
3580,40.67092523
3581,44.58742594
3582,37.01146711
3583,15.7915299
3584,23.25454744
3585,32.8089663
3586,5.408659509
3587,20.5661351
3588,41.99008246
3589,55.74218557
3590,42.02009682
3591,33.95208751
3592,48.41714715
3593,12.93852215
3594,19.68255758
3595,42.84890249
3596,12.18355382
3597,11.37294956
3598,37.8455982
3599,23.40702097
3600,33.55299204
3601,33.90492521
3602,48.17986506
3603,6.407867306
3604,52.08715009
3605,14.51539605
3606,44.03862587
3607,42.95758512
3608,54.49088299
3609,45.74145814
3610,43.44719762
3611,19.78025891
3612,45.26739485
3613,44.39851105
3614,30.29579868
3615,28.15903421
3616,28.51236197
3617,19.20149518
3618,30.24912691
3619,56.88604627
3620,48.2115285
3621,34.92183927
3622,15.92821269
3623,38.79330272
3624,25.31722497
3625,40.72051744
3626,36.89253955
3627,37.59382622
3628,25.53110848
3629,46.29834442
3630,34.56255467
3631,9.704544212
3632,41.53870891
3633,52.73276575
3634,25.92425177
3635,43.62373311
3636,33.92527217
3637,28.50710769
3638,29.86786514
3639,22.42363421
3640,38.26444834
3641,15.9655678
3642,16.40789545
3643,35.30722963
3644,56.63851698
3645,44.95074368
3646,43.64106828
3647,27.77637268
3648,53.01077478
3649,45.84858477
3650,31.34477667
3651,28.962112
3652,43.29958046
3653,53.01365397
3654,53.65085308
3655,28.71743797
3656,18.91156146
3657,22.10743173
3658,41.87724457
3659,35.27174313
3660,48.39116304
3661,40.9725872
3662,18.16758689
3663,16.64272199
3664,28.21604838
3665,43.81264853
3666,21.20661938
3667,30.67312025
3668,44.49701608
3669,25.79492192
3670,31.04528918
3671,16.37061913
3672,36.48460971
3673,33.56444378
3674,32.17702731
3675,36.04957865
3676,44.21290239
3677,17.65587044
3678,31.90367371
3679,45.53651703
3680,38.87343793
3681,41.46776702
3682,35.17065663
3683,32.2884436
3684,29.47128915
3685,42.15168589
3686,38.15898234
3687,9.026561178
3688,16.49692931
3689,15.70048658
3690,7.325081317
3691,30.68101731
3692,14.5193935
3693,33.22630282
3694,25.07288174
3695,31.39707566
3696,36.20960642
3697,28.26528163
3698,30.07203873
3699,14.25856417
3700,37.7393347
3701,22.88152961
3702,53.55735557
3703,24.56291415
3704,30.91240243
3705,52.55421739
3706,43.29737354
3707,26.368247
3708,19.46042005
3709,35.62752418
3710,13.57240359
3711,27.33951784
3712,43.38135929
3713,54.38844873
3714,46.99712642
3715,32.97332507
3716,55.73491174
3717,34.07764315
3718,43.43254757
3719,23.89368664
3720,53.06347745
3721,26.60047531
3722,23.51385908
3723,31.15637917
3724,20.47676504
3725,10.72299069
3726,50.84454251
3727,35.2367923
3728,11.23332769
3729,43.70584891
3730,46.9045466
3731,12.71179572
3732,35.983511
3733,39.27840827
3734,39.32769871
3735,22.33090726
3736,40.90699632
3737,47.3282596
3738,38.31462032
3739,13.04937883
3740,24.80484207
3741,36.955636
3742,25.04067024
3743,26.41273575
3744,19.21002793
3745,50.56408311
3746,60.27462437
3747,8.443988253
3748,34.64494989
3749,32.87060705
3750,41.98453627
3751,25.32117199
3752,54.9728539
3753,24.80198111
3754,17.14140962
3755,17.0356677
3756,41.78887935
3757,16.99110675
3758,40.45904534
3759,14.43721232
3760,12.50438486
3761,44.07803807
3762,30.64639083
3763,37.04951341
3764,42.5622818
3765,52.34831837
3766,14.41277654
3767,42.69778297
3768,45.44896738
3769,15.44061501
3770,17.44693337
3771,25.70314381
3772,25.19794057
3773,59.57309373
3774,36.65202605
3775,22.51565873
3776,13.3705466
3777,41.18774173
3778,23.34677289
3779,14.95628831
3780,28.70624757
3781,31.91588394
3782,23.98250978
3783,48.41813826
3784,52.41456882
3785,15.97322151
3786,16.8318817
3787,28.72046111
3788,46.41804609
3789,45.31168109
3790,54.41251347
3791,30.94431089
3792,15.76437349
3793,16.33806804
3794,55.34702757
3795,17.00271633
3796,45.37407092
3797,42.20575494
3798,13.28185913
3799,37.01956651
3800,31.61449225
3801,31.95681828
3802,44.12985273
3803,15.13665793
3804,37.85561358
3805,29.94289
3806,57.13863071
3807,31.66799315
3808,13.88472289
3809,14.15523429
3810,28.78055401
3811,35.41484816
3812,38.02201995
3813,27.80642743
3814,54.69864539
3815,37.32293393
3816,15.86464381
3817,34.57239496
3818,59.37630323
3819,34.38332202
3820,36.3098185
3821,29.9566854
3822,27.41708051
3823,40.3544411
3824,56.40568045
3825,57.33760622
3826,9.979828947
3827,33.93044878
3828,36.64426434
3829,47.29115947
3830,29.52202482
3831,49.16334872
3832,14.76768966
3833,26.12972725
3834,46.40837745
3835,18.63862334
3836,44.74795398
3837,39.42961639
3838,36.29201919
3839,41.51174654
3840,41.75497711
3841,15.74292122
3842,32.06796504
3843,21.20039751
3844,10.47624711
3845,26.40696762
3846,37.78213972
3847,57.11985042
3848,42.51990574
3849,16.48785422
3850,25.90219201
3851,17.40971226
3852,50.98210912
3853,56.11049772
3854,25.00156337
3855,46.12238749
3856,38.56023487
3857,59.42580072
3858,27.69585194
3859,17.87228944
3860,48.13250979
3861,23.40302046
3862,16.04101624
3863,60.81336112
3864,45.75096197
3865,42.98940924
3866,19.62679394
3867,33.86623532
3868,30.7577999
3869,29.31277642
3870,22.86104621
3871,30.77688756
3872,19.35686813
3873,36.92269999
3874,9.788601852
3875,26.52255219
3876,43.94815601
3877,52.24986754
3878,13.7293832
3879,17.03030534
3880,52.14506859
3881,44.32442581
3882,19.98558989
3883,30.9224004
3884,10.73910468
3885,52.26130611
3886,20.39230352
3887,21.62012163
3888,38.68228284
3889,16.34938508
3890,36.30059793
3891,13.99097935
3892,50.62209324
3893,46.51883052
3894,10.97962457
3895,47.17726777
3896,24.42504453
3897,31.75312786
3898,24.53025136
3899,42.7089372
3900,10.47538796
3901,15.83177006
3902,30.64229901
3903,27.60662687
3904,16.83349433
3905,10.47831002
3906,50.15925904
3907,33.92278595
3908,32.07069318
3909,39.41874786
3910,33.88245355
3911,22.93002492
3912,50.65870237
3913,21.96159735
3914,53.54991291
3915,48.52205549
3916,12.50500148
3917,40.69183061
3918,35.31844974
3919,41.79380344
3920,35.31740238
3921,43.57678986
3922,36.55771611
3923,24.81407491
3924,19.55715258
3925,44.13903522
3926,43.05623588
3927,26.50389802
3928,31.90785364
3929,36.22277054
3930,41.69685591
3931,20.84046874
3932,49.93589465
3933,31.54247305
3934,3.606590968
3935,8.106040112
3936,43.41224764
3937,48.19599271
3938,26.08236018
3939,47.68940713
3940,21.00638709
3941,12.94982827
3942,24.97894153
3943,59.46129041
3944,37.29860622
3945,27.79176957
3946,37.58530432
3947,43.65037537
3948,43.58483647
3949,48.64856329
3950,45.97565295
3951,58.12492091
3952,44.83826872
3953,37.21051971
3954,29.1542217
3955,31.98199855
3956,48.00800563
3957,15.85842613
3958,12.57396742
3959,17.99905611
3960,3.628732773
3961,42.24488029
3962,39.50566161
3963,29.95279808
3964,16.08312758
3965,24.31758991
3966,14.15420992
3967,41.8066736
3968,51.99205697
3969,31.91387788
3970,59.07325897
3971,51.44233185
3972,14.6121143
3973,37.98294963
3974,27.51448995
3975,40.47760206
3976,23.1181081
3977,48.09892912
3978,48.47103933
3979,34.22263975
3980,48.4190268
3981,42.09833891
3982,44.14037641
3983,38.45693532
3984,57.43827732
3985,20.1274543
3986,58.76125789
3987,19.46932267
3988,17.05704367
3989,13.01833665
3990,16.3746107
3991,46.44149381
3992,36.74185521
3993,40.31395183
3994,40.82737827
3995,49.98109498
3996,37.54265927
3997,14.18808882
3998,50.76804454
3999,40.87554926
4000,24.5717097
4001,51.02492162
4002,19.00847437
4003,32.40613265
4004,40.70220876
4005,35.41560689
4006,40.93418828
4007,24.87095219
4008,49.63954278
4009,21.8431401
4010,22.27863188
4011,36.94929267
4012,31.6450092
4013,14.02912558
4014,43.88052742
4015,14.72406174
4016,9.502223541
4017,45.972736
4018,30.72909538
4019,42.14666559
4020,47.82547041
4021,19.26584969
4022,15.80953615
4023,44.4806314
4024,11.68465217
4025,54.69508849
4026,48.71720952
4027,55.57778242
4028,32.37258056
4029,38.6432679
4030,44.86421966
4031,23.21544181
4032,38.35920706
4033,28.85725895
4034,31.64991088
4035,23.02014522
4036,20.47478199
4037,30.28717433
4038,20.97761799
4039,33.6211393
4040,41.31701602
4041,11.32606681
4042,33.4164954
4043,25.32117044
4044,18.67569177
4045,15.49596395
4046,58.46471485
4047,34.15379095
4048,33.47331363
4049,36.6616272
4050,51.51369385
4051,38.99679036
4052,41.85079098
4053,63.10651998
4054,40.44246635
4055,59.93038328
4056,37.12613606
4057,48.56424801
4058,35.40320992
4059,36.78683072
4060,25.86778872
4061,31.59659988
4062,58.76681905
4063,42.83533416
4064,44.27753403
4065,38.86062046
4066,19.89606527
4067,35.10364287
4068,17.62992134
4069,41.78010169
4070,41.45729463
4071,51.9345634
4072,21.19728615
4073,42.44341274
4074,47.05061909
4075,38.11521196
4076,36.78676969
4077,37.76021953
4078,38.14238452
4079,25.75956768
4080,44.6010807
4081,10.25660401
4082,52.7631604
4083,34.34631218
4084,36.70414241
4085,39.96603653
4086,49.89619796
4087,30.78520246
4088,12.80947309
4089,37.62514854
4090,58.45075008
4091,52.94392134
4092,47.28401712
4093,56.31445684
4094,29.19749097
4095,53.7763158
4096,59.93486671
4097,36.91226965
4098,9.511188759
4099,46.6238906
4100,26.93793818
4101,19.07684087
4102,47.6229287
4103,13.35918203
4104,30.51873762
4105,36.15425312
4106,12.3485025
4107,28.07366335
4108,31.9405838
4109,51.44964641
4110,23.29176409
4111,28.78524455
4112,34.24107412
4113,14.04186393
4114,23.8997947
4115,17.04257579
4116,14.98048909
4117,53.38848181
4118,42.32356871
4119,41.95344765
4120,29.04926937
4121,58.9504854
4122,19.50867019
4123,19.37975835
4124,26.48032961
4125,37.93793573
4126,27.56727847
4127,40.38070936
4128,29.25049226
4129,42.69654536
4130,16.57778415
4131,43.28898274
4132,35.50311569
4133,50.6416648
4134,37.16997175
4135,23.48661242
4136,33.69478721
4137,55.1494903
4138,43.79237616
4139,42.59962491
4140,10.76521984
4141,32.18516152
4142,32.70613415
4143,16.29878378
4144,29.6081588
4145,43.32907724
4146,54.84326023
4147,31.27639727
4148,47.30846849
4149,20.4680582
4150,45.30550281
4151,52.32814846
4152,54.34106533
4153,54.73288868
4154,51.76202559
4155,47.86468337
4156,37.6092961
4157,30.18269828
4158,24.52638074
4159,39.69623517
4160,10.5300279
4161,42.03192947
4162,24.27988799
4163,25.73840278
4164,32.08158059
4165,30.84882265
4166,8.309115247
4167,58.29885058
4168,26.23598139
4169,13.31411183
4170,26.72104054
4171,30.11658688
4172,28.18636768
4173,44.13047423
4174,50.62622361
4175,24.14804923
4176,30.16431229
4177,29.3549451
4178,25.86364132
4179,17.13019165
4180,27.27298732
4181,30.03381206
4182,23.2542161
4183,43.11558096
4184,37.04186436
4185,22.87354453
4186,43.87396251
4187,16.64797391
4188,25.57159465
4189,17.988883
4190,39.89457082
4191,50.75168096
4192,40.83814048
4193,18.30559865
4194,56.81331825
4195,46.68281673
4196,27.59576539
4197,34.60861845
4198,15.35677899
4199,28.04073927
4200,8.210456344
4201,12.52789732
4202,21.68525378
4203,37.7432159
4204,23.36619126
4205,44.37685769
4206,24.16405821
4207,60.10102964
4208,13.34970822
4209,49.02903705
4210,17.45250295
4211,30.56558325
4212,37.21733686
4213,24.04546811
4214,55.67469827
4215,40.97169656
4216,22.67292797
4217,13.86704941
4218,34.05402634
4219,16.93243843
4220,32.27173501
4221,46.6343459
4222,37.48837188
4223,32.77386634
4224,14.16653325
4225,9.408469024
4226,46.86381551
4227,11.26117126
4228,26.31144655
4229,43.22923304
4230,15.4445436
4231,29.22025134
4232,22.31749408
4233,33.26054181
4234,59.70915015
4235,22.38223068
4236,21.47005422
4237,18.25947309
4238,57.29589098
4239,47.5224599
4240,36.50680624
4241,36.96808794
4242,44.40809699
4243,40.62175874
4244,41.64590014
4245,23.59428664
4246,59.27933576
4247,36.20295162
4248,39.52078024
4249,37.68155414
4250,41.41105245
4251,42.54076988
4252,18.26533149
4253,42.9695475
4254,36.2302226
4255,46.91950134
4256,16.63841111
4257,38.3036983
4258,21.77561926
4259,37.94643457
4260,23.86243549
4261,51.22265213
4262,27.00497436
4263,41.25403843
4264,13.01026814
4265,14.30375387
4266,11.89552972
4267,32.97004258
4268,11.05016483
4269,38.08960223
4270,33.12296765
4271,47.79921569
4272,31.12228397
4273,15.82826968
4274,34.25351783
4275,19.46837555
4276,27.86483371
4277,39.7249168
4278,37.81664595
4279,34.30694316
4280,29.15578397
4281,54.40884882
4282,48.50982142
4283,22.70574596
4284,54.8359303
4285,44.33559204
4286,46.93927717
4287,38.29831785
4288,24.20080552
4289,21.65233667
4290,56.85803941
4291,39.60140397
4292,10.43361808
4293,30.11093167
4294,24.72454254
4295,16.30983862
4296,50.19789438
4297,59.37262415
4298,52.48314964
4299,18.16404607
4300,19.44072937
4301,14.62344147
4302,29.13494185
4303,17.55399996
4304,39.4759313
4305,52.56951479
4306,40.34765201
4307,39.05020729
4308,35.54589162
4309,52.08338566
4310,9.523659127
4311,23.10398364
4312,30.75073261
4313,59.03789147
4314,37.97685475
4315,9.290275658
4316,51.45937442
4317,44.93864861
4318,38.05798622
4319,32.22379504
4320,46.24005642
4321,10.99713422
4322,29.8036748
4323,52.59046498
4324,44.09490463
4325,57.53675735
4326,55.53559718
4327,45.8835421
4328,15.51014193
4329,13.05419692
4330,46.6479022
4331,41.86924069
4332,10.08683014
4333,36.82892453
4334,29.9911293
4335,59.37537134
4336,26.60823529
4337,16.7019338
4338,43.78319011
4339,26.28476444
4340,30.43273384
4341,20.882377
4342,35.7549635
4343,33.80959387
4344,47.806398
4345,49.57134505
4346,26.6622113
4347,21.14114459
4348,18.06146355
4349,42.27200967
4350,27.99460674
4351,28.33027665
4352,23.67906962
4353,18.89063704
